Date,Open,High,Low,Close,Adj Close,Volume
2018-09-30,22.010000,22.260000,21.129999,21.500000,21.500000,63638100
2018-10-07,21.459999,21.610001,20.309999,21.379999,21.379999,51969900
2018-10-14,21.320000,22.280001,20.870001,21.430000,21.430000,40649500
2018-10-21,21.510000,21.610001,19.340000,19.700001,19.700001,45236400
2018-10-28,19.900000,23.330000,19.299999,22.590000,22.590000,71084600
2018-11-04,23.000000,23.969999,21.980000,23.450001,23.450001,55872100
2018-11-11,23.500000,23.969999,22.059999,22.250000,22.250000,55239700
2018-11-18,22.139999,22.350000,21.580000,21.940001,21.940001,23851200
2018-11-25,22.070000,22.290001,21.420000,21.540001,21.540001,45813700
2018-12-02,21.889999,24.469999,19.370001,19.410000,19.410000,47015900
2018-12-09,18.950001,19.340000,17.830000,18.459999,18.459999,69748000
2018-12-16,18.450001,18.450001,14.780000,15.100000,15.100000,103977100
2018-12-23,14.880000,15.900000,14.590000,15.690000,15.690000,52681600
2018-12-30,15.760000,17.510000,15.200000,17.370001,17.370001,42667100
2019-01-06,17.530001,18.530001,17.150000,18.450001,18.450001,50418200
2019-01-13,18.160000,19.150000,18.160000,18.820000,18.820000,36270300
2019-01-20,18.650000,19.709999,18.490000,19.559999,19.559999,36453800
2019-01-27,19.420000,20.139999,19.379999,19.700001,19.700001,29680300
2019-02-03,19.610001,20.209999,17.879999,18.219999,18.219999,38595600
2019-02-10,18.309999,19.209999,16.940001,17.980000,17.980000,109630300
2019-02-17,17.990000,18.080000,17.170000,17.250000,17.250000,39650500
2019-02-24,17.450001,17.900000,16.780001,17.080000,17.080000,48222300
2019-03-03,17.200001,17.230000,15.710000,15.750000,15.750000,58282700
2019-03-10,15.760000,16.620001,15.590000,16.510000,16.510000,46876200
2019-03-17,16.430000,17.129999,16.330000,16.330000,16.330000,41523500
2019-03-24,16.219999,16.309999,15.480000,15.680000,15.680000,51439400
2019-03-31,15.800000,15.860000,14.800000,15.240000,15.240000,74572700
2019-04-07,15.280000,15.300000,14.270000,14.380000,14.380000,58973100
2019-04-14,14.390000,14.840000,14.040000,14.360000,14.360000,38351000
2019-04-21,14.350000,15.360000,14.250000,15.360000,15.360000,45430200
2019-04-28,15.390000,15.720000,14.260000,15.180000,15.180000,72129100
2019-05-05,14.810000,14.980000,14.150000,14.360000,14.360000,45077000
2019-05-12,13.010000,13.100000,11.260000,11.630000,11.630000,151563500
2019-05-19,11.620000,12.050000,10.820000,10.870000,10.870000,64023100
2019-05-26,10.910000,10.960000,8.350000,8.650000,8.650000,167473400
2019-06-02,8.960000,9.720000,8.830000,9.260000,9.260000,96814400
2019-06-09,9.080000,9.470000,8.190000,8.240000,8.240000,83420300
2019-06-16,8.200000,8.540000,7.960000,8.450000,8.450000,86349700
2019-06-23,8.610000,9.390000,8.180000,9.230000,9.230000,99612200
2019-06-30,9.430000,10.030000,9.220000,9.470000,9.470000,57877200
2019-07-07,9.410000,9.590000,8.850000,9.250000,9.250000,75387000
2019-07-14,8.840000,8.880000,7.670000,7.910000,7.910000,119830100
2019-07-21,7.840000,8.080000,7.460000,7.540000,7.540000,95089700
2019-07-28,7.830000,8.160000,7.630000,7.860000,7.860000,77309700
2019-08-04,7.800000,7.910000,6.340000,7.020000,7.020000,168524000
2019-08-11,7.020000,7.340000,6.070000,6.410000,6.410000,112543200
2019-08-18,6.500000,7.550000,6.480000,7.050000,7.050000,104634300
2019-08-25,7.200000,7.670000,6.600000,6.900000,6.900000,117486800
2019-09-01,6.920000,7.290000,6.390000,7.010000,7.010000,89023000
2019-09-08,6.960000,8.490000,6.960000,7.940000,7.940000,133857400
2019-09-15,7.850000,8.170000,7.380000,7.450000,7.450000,70905200
2019-09-22,7.330000,7.430000,6.500000,6.920000,6.920000,79055800
2019-09-29,6.920000,7.370000,6.600000,6.970000,6.970000,67339700
2019-10-06,6.930000,7.150000,6.440000,6.900000,6.900000,65559600
2019-10-13,6.900000,7.880000,6.620000,7.500000,7.500000,134177400
2019-10-20,7.530000,8.950000,7.500000,8.030000,8.030000,170210200
2019-10-27,8.060000,8.470000,8.030000,8.350000,8.350000,79077400
2019-11-03,8.460000,9.320000,8.090000,9.300000,9.300000,150593600
2019-11-10,9.500000,10.280000,9.210000,10.200000,10.200000,115240900
2019-11-17,10.280000,10.790000,10.040000,10.230000,10.230000,98536900
2019-11-24,10.670000,10.990000,9.640000,10.420000,10.420000,100847900
2019-12-01,10.410000,10.560000,9.760000,9.920000,9.920000,70725500
2019-12-08,9.800000,9.970000,9.380000,9.640000,9.640000,65091300
2019-12-15,9.670000,10.140000,9.630000,10.120000,10.120000,56574600
2019-12-22,9.980000,10.290000,9.760000,9.960000,9.960000,42539900
2019-12-29,9.890000,10.050000,9.060000,9.090000,9.090000,68936900
2020-01-05,9.000000,9.280000,8.880000,9.010000,9.010000,52681300
2020-01-12,9.050000,11.130000,8.770000,10.200000,10.200000,113597800
2020-01-19,10.210000,10.550000,9.940000,10.100000,10.100000,56668100
2020-01-26,9.800000,10.590000,9.540000,10.400000,10.400000,65430700
2020-02-02,10.570000,12.500000,10.490000,12.160000,12.160000,123637000
2020-02-09,12.250000,13.760000,11.720000,12.220000,12.220000,176825100
2020-02-16,12.210000,13.480000,11.940000,13.190000,13.190000,87869100
2020-02-23,12.580000,13.560000,11.010000,11.530000,11.530000,128993800
2020-03-01,11.720000,12.020000,10.160000,10.300000,10.300000,93883900
2020-03-08,8.940000,9.470000,7.300000,8.400000,8.400000,106171300
2020-03-15,7.080000,8.110000,6.250000,7.270000,7.270000,139623400
2020-03-22,7.770000,8.350000,7.400000,7.560000,7.560000,133352300
2020-03-29,7.690000,9.430000,7.650000,8.400000,8.400000,128420400
2020-04-05,9.000000,10.480000,8.850000,10.160000,10.160000,86152400
2020-04-12,10.160000,10.660000,9.830000,10.270000,10.270000,61332200
2020-04-19,10.140000,10.560000,9.750000,10.220000,10.220000,52428300
2020-04-26,10.310000,11.200000,10.030000,10.140000,10.140000,50124900
2020-05-03,10.030000,12.050000,9.720000,11.290000,11.290000,94820800
2020-05-10,11.260000,11.830000,10.100000,11.210000,11.210000,64120200
2020-05-17,11.610000,12.370000,11.450000,11.960000,11.960000,46090000
2020-05-24,12.130000,13.230000,12.090000,12.530000,12.530000,55198100
2020-05-31,12.580000,13.200000,12.520000,12.840000,12.840000,42499900
2020-06-07,12.920000,13.020000,10.910000,11.250000,11.250000,55546200
2020-06-14,11.070000,12.710000,10.880000,12.670000,12.670000,52999300
2020-06-21,12.530000,13.180000,12.150000,12.190000,12.190000,37538500
2020-06-28,12.120000,12.410000,11.260000,11.350000,11.350000,40425100
2020-07-05,11.390000,11.780000,11.110000,11.760000,11.760000,31679200
2020-07-12,11.800000,12.790000,11.200000,12.360000,12.360000,47111000
2020-07-19,12.410000,12.820000,11.410000,11.490000,11.490000,31696600
2020-07-26,11.420000,11.990000,11.190000,11.540000,11.540000,33656900
2020-08-02,11.510000,12.810000,11.500000,11.920000,11.920000,58859200
2020-08-09,11.900000,12.060000,11.370000,11.500000,11.500000,27341100
2020-08-16,11.580000,11.700000,9.780000,9.890000,9.890000,87533800
2020-08-23,9.920000,9.920000,9.030000,9.600000,9.600000,54821700
2020-08-30,9.650000,9.900000,8.800000,9.190000,9.190000,46324200
2020-09-06,9.030000,9.100000,8.650000,8.790000,8.790000,29642000
2020-09-13,8.880000,9.510000,8.880000,9.480000,9.480000,29475200
2020-09-20,9.250000,9.280000,8.460000,8.720000,8.720000,46242100
2020-09-27,8.800000,9.270000,8.700000,9.020000,9.020000,28336000
2020-10-04,9.120000,10.090000,9.040000,9.830000,9.830000,29992700
2020-10-11,9.810000,9.810000,9.090000,9.410000,9.410000,34211800
2020-10-18,9.350000,9.660000,9.130000,9.350000,9.350000,27968900
2020-10-25,9.290000,9.310000,8.460000,8.720000,8.720000,41408700
2020-11-01,8.790000,9.400000,8.440000,9.120000,9.120000,68754300
2020-11-08,9.500000,9.810000,9.110000,9.490000,9.490000,55477400
2020-11-13,9.580000,9.730000,9.110000,9.490000,9.490000,10305197
